user_id,total_messages,toxic_messages,avg_toxicity,user_profile,join_days_ago
borderline_948,14,2,0.1108543404511043,borderline,31
borderline_949,16,4,0.2498106062412262,borderline,87
borderline_95,15,0,0.013333333532015481,borderline,63
borderline_950,9,1,0.13333333200878567,borderline,19
borderline_951,11,5,0.3126444762403315,borderline,68
borderline_952,16,1,0.10833333618938923,borderline,28
borderline_953,13,2,0.10387409191865188,borderline,70
borderline_954,17,2,0.1274509789312587,borderline,67
borderline_955,8,0,0.12083333544433117,borderline,26
borderline_956,10,1,0.09247311800718308,borderline,44
borderline_957,14,2,0.13419913606984274,borderline,43
borderline_958,17,4,0.22267351693966808,borderline,8
borderline_959,14,2,0.1955747434071132,borderline,17
borderline_96,18,2,0.13986625687943566,borderline,80
borderline_960,10,1,0.07260273694992066,borderline,71
borderline_961,11,1,0.12500000270930203,borderline,80
borderline_962,8,0,0.10000000149011612,borderline,9
borderline_963,16,0,0.01964285783469677,borderline,45
borderline_964,7,2,0.268707486135619,borderline,49
borderline_965,12,1,0.05444444219271342,borderline,10
borderline_966,14,1,0.10963806616408485,borderline,75
borderline_967,11,1,0.15945946391333232,borderline,54
borderline_968,13,2,0.1697843109185879,borderline,33
borderline_969,18,1,0.16869995329115126,borderline,70
borderline_97,16,4,0.20056897681206465,borderline,65
borderline_970,10,0,0.07333333492279052,borderline,69
borderline_971,12,3,0.2386243399232626,borderline,85
borderline_972,12,1,0.08123123149077098,borderline,55
borderline_973,15,1,0.12000000178813934,borderline,20
borderline_974,8,0,0.0,borderline,27
borderline_975,16,1,0.12170139234513044,borderline,24
borderline_976,14,0,0.10000000149011612,borderline,74
borderline_977,13,0,0.04358974443032192,borderline,13
borderline_978,13,1,0.10512820459329165,borderline,8
borderline_979,14,1,0.11031746278916087,borderline,25
borderline_98,18,0,0.016666667328940496,borderline,25
borderline_980,12,1,0.08124999950329463,borderline,49
borderline_981,6,0,0.23333333432674408,borderline,65
borderline_982,12,1,0.09166666616996129,borderline,40
borderline_983,16,2,0.08849206566810608,borderline,10
borderline_984,11,0,0.009090909226374191,borderline,47
borderline_985,14,0,0.026190476758139476,borderline,73
borderline_986,12,2,0.12102273106575012,borderline,25
borderline_987,13,0,0.06410256601296939,borderline,84
borderline_988,9,1,0.12846004300647312,borderline,87
borderline_989,14,0,0.11428571705307279,borderline,86
borderline_99,13,0,0.053846155221645646,borderline,17
borderline_990,10,1,0.1077056273818016,borderline,53
borderline_991,16,1,0.10194892529398203,borderline,7
borderline_992,17,2,0.10000000324319391,borderline,51
borderline_993,8,2,0.16500000096857548,borderline,36
borderline_994,14,2,0.11121352123362678,borderline,7
borderline_995,9,1,0.10028490175803502,borderline,67
borderline_996,10,1,0.12666667103767396,borderline,39
borderline_997,10,1,0.0662162184715271,borderline,59
borderline_998,13,1,0.11767881650191087,borderline,68
borderline_999,15,1,0.08444444437821706,borderline,60
good_0,26,0,0.06666666785111794,good_user,191
good_1,21,0,0.007936508173034304,good_user,243
good_10,14,0,0.06666666801486697,good_user,192
good_100,22,0,0.043939395384355026,good_user,35
good_1000,30,0,0.0855555571615696,good_user,261
good_1001,24,0,0.0764184407889843,good_user,154
good_1002,26,0,0.11142191290855408,good_user,155
good_1003,19,0,0.024561404005477305,good_user,310
good_1004,27,0,0.0530864210040481,good_user,121
good_1005,16,0,0.07291666697710752,good_user,93
good_1006,20,0,0.01833333373069763,good_user,100
good_1007,23,0,0.04507042338018832,good_user,205
good_1008,27,0,0.03209876600239012,good_user,142
good_1009,19,0,0.06140350942548953,good_user,184
good_101,18,0,0.011111111276679568,good_user,80
good_1010,11,0,0.0,good_user,314
good_1011,15,0,0.042222223182519274,good_user,189
good_1012,17,0,0.0588235302883036,good_user,163
good_1013,25,0,0.03200000047683716,good_user,117
good_1014,20,0,0.005000000074505805,good_user,111
good_1015,13,0,0.012820513202593876,good_user,294
good_1016,21,0,0.031746032692137216,good_user,141
good_1017,9,0,0.0740740762816535,good_user,99
good_1018,13,0,0.07179487324677981,good_user,263
good_1019,12,0,0.04166666790843009,good_user,92
good_102,23,0,0.049275363269059555,good_user,176
good_1020,23,0,0.06666666787603627,good_user,340
good_1021,20,0,0.04833333492279053,good_user,89
good_1022,28,0,0.04353002192718642,good_user,128
good_1023,18,0,0.061111112435658775,good_user,306
good_1024,22,0,0.06005509739572352,good_user,122
good_1025,20,0,0.09849765524268149,good_user,312
good_1026,22,0,0.08333333446220918,good_user,73
good_1027,24,0,0.06111111274609963,good_user,130
good_1028,21,0,0.038095238662901376,good_user,113
good_1029,30,0,0.04739837497472763,good_user,356
good_103,21,0,0.11587301819097429,good_user,33
good_1030,24,0,0.02500000037252903,good_user,141
good_1031,23,0,0.02318840635859448,good_user,270
good_1032,20,0,0.04666666761040687,good_user,330
good_1033,18,0,0.04364364345868429,good_user,65
good_1034,22,0,0.02575757625428113,good_user,108
good_1035,17,0,0.021568627918467802,good_user,247
good_1036,23,0,0.028985507786273956,good_user,50
good_1037,25,0,0.05898245692253112,good_user,113
good_1038,19,0,0.05964912395728262,good_user,241
good_1039,29,0,0.055172414872153054,good_user,148
good_104,21,0,0.07619047874496096,good_user,174
good_1040,15,0,0.07777777910232545,good_user,291
good_1041,24,0,0.06944444527228673,good_user,257
good_1042,22,0,0.07727272808551788,good_user,285
good_1043,22,0,0.03787878900766372,good_user,295
good_1044,14,0,0.0547619057553155,good_user,158
good_1045,24,0,0.1333333346992731,good_user,107
good_1046,16,0,0.04166666790843009,good_user,138
good_1047,18,0,0.025925926864147183,good_user,293
good_1048,21,0,0.014285714498588014,good_user,295
good_1049,15,0,0.04279569884141286,good_user,359
good_105,21,0,0.06349206467469533,good_user,45
good_1050,22,0,0.03636363758282228,good_user,55
good_1051,24,0,0.0,good_user,341
good_1052,16,0,0.010416666977107525,good_user,322
good_1053,20,0,0.08166666850447654,good_user,336
good_1054,20,0,0.07333333492279052,good_user,363
good_1055,16,0,0.0729166679084301,good_user,274
good_1056,30,0,0.04111111213763555,good_user,164
good_1057,21,0,0.06825396986234755,good_user,295
good_1058,18,0,0.1185185197326872,good_user,85
good_1059,25,0,0.051709091067314146,good_user,318
good_106,24,0,0.08654514141380786,good_user,181
good_1060,15,0,0.08666666845480601,good_user,352
good_1061,18,0,0.02037037081188626,good_user,104
good_1062,25,0,0.05066666781902313,good_user,123
good_1063,25,0,0.07047619163990021,good_user,122
good_1064,31,0,0.031182796243698366,good_user,44
good_1065,28,0,0.05952381023338863,good_user,34
good_1066,13,0,0.06666666842423952,good_user,141
good_1067,11,0,0.08787878941405904,good_user,108
good_1068,21,0,0.05079365202358791,good_user,328
good_1069,22,0,0.05303030393340371,good_user,319
good_107,22,0,0.07272727448831905,good_user,266
good_1070,25,0,0.0710476204752922,good_user,50
good_1071,22,0,0.0712121223861521,good_user,65
good_1072,14,0,0.05000000127724239,good_user,102
good_1073,21,0,0.04126984235786256,good_user,292
good_1074,27,0,0.067901235487726,good_user,143
good_1075,17,0,0.05098039350088905,good_user,294
good_1076,20,0,0.0913333348929882,good_user,187
good_1077,24,0,0.038888889364898205,good_user,215
good_1078,13,0,0.08461538644937369,good_user,106
good_1079,22,0,0.030303031206130978,good_user,54
good_108,35,0,0.056190477098737444,good_user,289
good_1080,29,0,0.05632184009099829,good_user,280
good_1081,20,0,0.08333333432674409,good_user,232
good_1082,21,0,0.01904761968624024,good_user,237
good_1083,23,0,0.058042718016582985,good_user,256
good_1084,18,0,0.031481482088565826,good_user,61
good_1085,18,0,0.009259259535206689,good_user,193
good_1086,10,0,0.07000000104308128,good_user,361
good_1087,14,0,0.05238095351627895,good_user,152
good_1088,25,0,0.08933333545923233,good_user,202
good_1089,21,0,0.061904763182004295,good_user,306
good_109,15,0,0.08979655901590983,good_user,172
good_1090,21,0,0.07460317583311171,good_user,179
good_1091,29,0,0.04975369521256151,good_user,176
good_1092,20,0,0.06333333402872085,good_user,159
good_1093,20,0,0.00555555559694767,good_user,326
good_1094,28,0,0.07500000058540277,good_user,331
good_1095,33,0,0.07575757711222678,good_user,244
good_1096,21,0,0.06666666801486697,good_user,170
good_1097,20,0,0.09666666835546493,good_user,267
good_1098,14,0,0.11867559807641166,good_user,153
good_1099,22,0,0.0,good_user,170
good_11,16,0,0.06041666865348815,good_user,148
good_110,18,0,0.05925926110810704,good_user,338
good_1100,25,0,0.030666667222976684,good_user,109
good_1101,28,0,0.04047619125672749,good_user,289
good_1102,19,0,0.026315790257955846,good_user,238
good_1103,19,0,0.0,good_user,36
good_1104,27,0,0.044581747001588894,good_user,34
good_1105,19,0,0.03157894783898403,good_user,157
good_1106,22,0,0.06363636458461935,good_user,149
good_1107,12,0,0.09444444626569748,good_user,326
good_1108,20,0,0.06500000134110451,good_user,299
good_1109,22,0,0.030808081342415375,good_user,67
good_111,21,0,0.022222223026411872,good_user,72
good_1110,16,0,0.09375000186264515,good_user,178
good_1111,21,0,0.03968254051038197,good_user,59
good_1112,26,0,0.06666666785111794,good_user,169
good_1113,19,0,0.08070175545780282,good_user,182
good_1114,16,0,0.04791666707023978,good_user,156
good_1115,11,0,0.10086580298163673,good_user,303
good_1116,23,0,0.0376811604137006,good_user,140
good_1117,23,0,0.06086956677229508,good_user,337
good_1118,19,0,0.06015037784450933,good_user,293
good_1119,20,0,0.01833333373069763,good_user,292
good_112,22,0,0.05416666716337204,good_user,32
good_1120,16,0,0.010416666977107525,good_user,265
good_1121,16,0,0.12708333553746343,good_user,190
good_1122,20,0,0.11000000163912774,good_user,189
good_1123,26,0,0.06538461721860446,good_user,54
good_1124,15,0,0.09111111362775166,good_user,270
good_1125,23,0,0.0731884066177451,good_user,141
good_1126,29,0,0.03911070885329411,good_user,136
good_1127,16,0,0.05208333395421505,good_user,95
good_1128,20,0,0.03333333358168602,good_user,147
good_1129,18,0,0.10206028736299938,good_user,120
good_113,20,0,0.023333334177732465,good_user,290
good_1130,16,0,0.029710145201534026,good_user,86
good_1131,26,0,0.02820512881645789,good_user,44
good_1132,13,0,0.09230769368318412,good_user,246
good_1133,22,0,0.04480519619855014,good_user,344
good_1134,24,0,0.048090277860562004,good_user,42
good_1135,22,0,0.060606062073599205,good_user,327
good_1136,19,0,0.09189189343076003,good_user,36
good_1137,15,0,0.02000000029802322,good_user,175
good_1138,12,0,0.09971264625589053,good_user,256
good_1139,14,0,0.07857143133878706,good_user,171
good_114,19,0,0.07418546551152279,good_user,149
good_1140,21,0,0.09024943517787117,good_user,93
good_1141,28,0,0.05238095351627895,good_user,88
good_1142,21,0,0.024263039231300354,good_user,325
good_1143,9,0,0.11587301724486881,good_user,220
good_1144,25,0,0.04533333420753479,good_user,332
good_1145,15,0,0.044444445272286734,good_user,352
good_1146,24,0,0.015277778108914694,good_user,62
good_1147,24,0,0.02361111156642437,good_user,250
good_1148,29,0,0.07126436999131894,good_user,324
good_1149,22,0,0.06969697028398514,good_user,191
good_115,20,0,0.06958333477377891,good_user,165
good_1150,16,0,0.0729166679084301,good_user,155
good_1151,25,0,0.008000000119209288,good_user,343
good_1152,27,0,0.05924462140710265,good_user,223
good_1153,20,0,0.048658538237214076,good_user,224
good_1154,16,0,0.09791666781529784,good_user,310
good_1155,20,0,0.05166666731238365,good_user,106
good_1156,28,0,0.04519557899662426,good_user,210
good_1157,31,0,0.05618658229227989,good_user,135
good_1158,24,0,0.0430555564040939,good_user,112
good_1159,18,0,0.05555555638339785,good_user,177
good_116,22,0,0.05043290149081837,good_user,83
good_1160,27,0,0.0380545392356537,good_user,179
good_1161,23,0,0.08329882893873297,good_user,313
good_1162,24,0,0.09345238283276558,good_user,281
good_1163,21,0,0.07619047732580275,good_user,314
good_1164,22,0,0.04177489334886724,good_user,344
good_1165,24,0,0.05177669661740461,good_user,291
good_1166,23,0,0.09710145126218381,good_user,272
good_1167,18,0,0.05370370464192496,good_user,165
good_1168,20,0,0.04431089833378791,good_user,138
good_1169,28,0,0.04880952515772411,good_user,340
good_117,26,0,0.0756410274368066,good_user,61
good_1170,21,0,0.08730158848421914,good_user,317
good_1171,22,0,0.0651515166867863,good_user,159
good_1172,26,0,0.07435897565804996,good_user,359
good_1173,23,0,0.04057971064163291,good_user,215
good_1174,18,0,0.057407408538791865,good_user,36
good_1175,23,0,0.03188405866208284,good_user,160
good_1176,27,0,0.059259260142291034,good_user,244
good_1177,15,0,0.051111113031705215,good_user,215
good_1178,20,0,0.04833333380520344,good_user,263
good_1179,28,0,0.04166666764233794,good_user,295
good_118,15,0,0.09333333472410837,good_user,106
good_1180,18,0,0.09444444626569748,good_user,202
good_1181,21,0,0.05396825571854908,good_user,114
good_1182,15,0,0.09555555780728658,good_user,262
good_1183,25,0,0.060000000596046446,good_user,303
good_1184,20,0,0.1254166692495346,good_user,272
good_1185,17,0,0.04705882510718177,good_user,292
good_1186,21,0,0.007936508173034304,good_user,187
good_1187,26,0,0.05769230883855086,good_user,306
good_1188,26,0,0.05384615464852406,good_user,261
good_1189,24,0,0.02777777860562006,good_user,359
good_119,21,0,0.03650793787978944,good_user,191
good_1190,18,0,0.05185185372829437,good_user,223
good_1191,18,0,0.042592593365245394,good_user,349
good_1192,22,0,0.06666666878895325,good_user,250
good_1193,16,0,0.08541666716337204,good_user,291
good_1194,22,0,0.007575757801532745,good_user,221
good_1195,31,0,0.04439324188616968,good_user,182
good_1196,21,0,0.03650793787978944,good_user,37
good_1197,22,0,0.03962704065171155,good_user,349
good_1198,26,0,0.02692307761082282,good_user,111
good_1199,16,0,0.06875000055879354,good_user,249
good_12,18,0,0.03518518639935388,good_user,280
good_120,15,0,0.026666667064030963,good_user,195
good_1200,22,0,0.016666667027906937,good_user,207
good_1201,16,0,0.04791666753590107,good_user,116
good_1202,19,0,0.1000000010979803,good_user,140
good_1203,21,0,0.08412698620841616,good_user,207
good_1204,26,0,0.05293040378735615,good_user,245
good_1205,25,0,0.0800000011920929,good_user,99
good_1206,18,0,0.1604519801007377,good_user,273
good_1207,13,0,0.05128205166413234,good_user,267
good_1208,15,0,0.02444444497426351,good_user,219
good_1209,17,0,0.041176471640081966,good_user,200
good_121,18,0,0.08888889021343654,good_user,72
good_1210,26,0,0.052820513454767376,good_user,304
good_1211,18,0,0.05370370546976724,good_user,246
good_1212,22,0,0.060606062412261956,good_user,215
good_1213,20,0,0.021250000596046446,good_user,349
good_1214,16,0,0.02291666716337204,good_user,363
good_1215,16,0,0.03958333469927311,good_user,362
good_1216,27,0,0.08677248877507669,good_user,232
good_1217,18,0,0.11380700725648138,good_user,48
good_1218,20,0,0.06416666731238366,good_user,180
good_1219,15,0,0.03777777850627899,good_user,267
good_122,22,0,0.058722360228950325,good_user,277
good_1220,23,0,0.04202898624150649,good_user,142
good_1221,20,0,0.038333334028720856,good_user,221
good_1222,12,0,0.0929292943328619,good_user,132
good_1223,30,0,0.06000000139077504,good_user,86
good_1224,27,0,0.05679012503888872,good_user,292
good_1225,24,0,0.08472222338120143,good_user,83
good_1226,17,0,0.08431372747701757,good_user,91
good_1227,19,0,0.040350877924969324,good_user,222
good_1228,20,0,0.038333334028720856,good_user,343
good_1229,22,0,0.04696969823403792,good_user,345
good_123,11,0,0.05454545535824515,good_user,126
good_1230,25,0,0.04533333480358123,good_user,224
good_1231,18,0,0.04884259319967694,good_user,287
good_1232,24,0,0.029166667411724728,good_user,274
good_1233,29,0,0.03678161008604642,good_user,71
good_1234,24,0,0.04166666790843009,good_user,341
good_1235,18,0,0.04814814941750632,good_user,192
good_1236,23,0,0.01159420317929724,good_user,54
good_1237,21,0,0.05396825571854908,good_user,363
good_1238,27,0,0.033108867428920885,good_user,239
good_1239,25,0,0.0373333340883255,good_user,113
good_124,27,0,0.0506172850728035,good_user,128
good_1240,29,0,0.04137931096142736,good_user,291
good_1241,19,0,0.05438596559198279,good_user,264
good_1242,17,0,0.08627451079733231,good_user,286
good_1243,20,0,0.10166666842997074,good_user,185
good_1244,18,0,0.042027417984273695,good_user,211
good_1245,19,0,0.05789473809693989,good_user,165
good_1246,17,0,0.06266506717485539,good_user,237
good_1247,25,0,0.06166666805744171,good_user,169
good_1248,22,0,0.07308378002860329,good_user,345
good_1249,16,0,0.060416668187826865,good_user,297
good_125,18,0,0.061111112435658775,good_user,362
good_1250,17,0,0.08627451079733231,good_user,112
good_1251,17,0,0.04761904916342567,good_user,355
good_1252,34,0,0.041622104451936835,good_user,215
good_1253,14,0,0.03571428677865437,good_user,348
good_1254,23,0,0.06231884172429209,good_user,227
good_1255,19,0,0.08508772050079547,good_user,196
good_1256,15,0,0.10000000099341075,good_user,324
good_1257,26,0,0.02564102640518775,good_user,119
good_1258,19,0,0.05438596559198279,good_user,248
good_1259,24,0,0.04583333432674408,good_user,320
good_126,17,0,0.05509171503431657,good_user,31
good_1260,21,0,0.017460317838759648,good_user,138
good_1261,27,0,0.043209877555017116,good_user,346
good_1262,21,0,0.047474748676731474,good_user,70
good_1263,19,0,0.07192982576395336,good_user,319
good_1264,13,0,0.04358974443032192,good_user,341
good_1265,25,0,0.06800000131130218,good_user,155
good_1266,20,0,0.04000000059604645,good_user,263
good_1267,21,0,0.044444446052823744,good_user,295
good_1268,26,0,0.03694638781822645,good_user,336
good_1269,23,0,0.06956521842790686,good_user,225
good_127,12,0,0.008333333457509676,good_user,344
good_1270,18,0,0.042592593365245394,good_user,194
good_1271,18,0,0.02407407470875316,good_user,328
good_1272,25,0,0.050666667222976684,good_user,321
good_1273,24,0,0.058333334823449455,good_user,73
good_1274,25,0,0.03966666728258133,good_user,163
good_1275,26,0,0.07179487267365822,good_user,173
good_1276,22,0,0.018181818452748383,good_user,196
good_1277,18,0,0.034004884875482984,good_user,282
good_1278,31,0,0.03225806499681165,good_user,298
good_1279,8,0,0.04583333432674408,good_user,300
good_128,26,0,0.06666666727799636,good_user,95
good_1280,30,0,0.05000000149011612,good_user,159
good_1281,18,0,0.02777777860562006,good_user,176
good_1282,34,0,0.04531941913506563,good_user,161
good_1283,17,0,0.0647058846319423,good_user,355
good_1284,18,0,0.025925926864147183,good_user,335
good_1285,35,0,0.020000000723770683,good_user,221
good_1286,26,0,0.03333333421211976,good_user,123
good_1287,19,0,0.10642171611911372,good_user,321
good_1288,24,0,0.03611111206312974,good_user,356
good_1289,19,0,0.045614036290269146,good_user,111
good_129,12,0,0.16944444800416628,good_user,246
good_1290,26,0,0.04996535124687048,good_user,324
good_1291,23,0,0.09710145126218381,good_user,104
good_1292,24,0,0.0266007532676061,good_user,113
good_1293,23,0,0.06086956709623337,good_user,165
good_1294,20,0,0.08166666924953461,good_user,135
good_1295,20,0,0.08333333507180214,good_user,263
good_1296,21,0,0.07460317583311171,good_user,89
good_1297,16,0,0.010416666977107525,good_user,307
good_1298,21,0,0.0,good_user,315
good_1299,21,0,0.034920635677519296,good_user,149
good_13,27,0,0.028395062243496926,good_user,242
good_130,15,0,0.026666667560736334,good_user,44
good_1300,17,0,0.05882353116484249,good_user,118
good_1301,29,0,0.01839080504302321,good_user,315
good_1302,26,0,0.06826923157160099,good_user,86
good_1303,24,0,0.05138888955116272,good_user,224
good_1304,12,0,0.033333333830038704,good_user,328
good_1305,27,0,0.07096604782122153,good_user,212
good_1306,24,0,0.11652298985670011,good_user,349
good_1307,16,0,0.07609127089381218,good_user,187
good_1308,21,0,0.04761904903820583,good_user,141
good_1309,18,0,0.02037037081188626,good_user,151
good_131,25,0,0.05087005734443664,good_user,220
good_1310,23,0,0.03333333426195642,good_user,353
good_1311,17,0,0.021568627918467802,good_user,62
good_1312,23,0,0.07199582570920819,good_user,80
good_1313,21,0,0.03650793752499989,good_user,151
good_1314,20,0,0.048888889327645305,good_user,280
good_1315,7,0,0.15983437427452632,good_user,95
good_1316,26,0,0.053846155221645646,good_user,314
good_1317,14,0,0.058928572705813816,good_user,280
good_1318,14,0,0.10238095372915268,good_user,146
good_1319,21,0,0.032844933725538705,good_user,303
good_132,18,0,0.07514619910054737,good_user,169
good_1320,15,0,0.026666667064030966,good_user,170
good_1321,20,0,0.04826087057590485,good_user,123
good_1322,18,0,0.016666667328940496,good_user,182
good_1323,21,0,0.05079365202358791,good_user,104
good_1324,28,0,0.0861459986439773,good_user,223
good_1325,18,0,0.03888888946837849,good_user,300
good_1326,33,0,0.03737373785539107,good_user,127
good_1327,22,0,0.07269382070411336,good_user,263
good_1328,21,0,0.07456575759819575,good_user,331
good_1329,16,0,0.07708333525806665,good_user,63
good_133,18,0,0.025925926864147183,good_user,259
good_1330,28,0,0.062445888561861854,good_user,233
good_1331,20,0,0.05000000074505806,good_user,158
good_1332,21,0,0.06349206502948489,good_user,359
good_1333,21,0,0.06984127029066994,good_user,68
good_1334,18,0,0.06633272601498498,good_user,206
good_1335,21,0,0.06031746097973415,good_user,113
good_1336,15,0,0.02444444497426351,good_user,120
good_1337,22,0,0.032266325571320274,good_user,242
good_1338,17,0,0.02352941211532144,good_user,34
good_1339,28,0,0.08452381087200982,good_user,342
good_134,24,0,0.040277778481443725,good_user,127
good_1340,14,0,0.06339285735573086,good_user,61
good_1341,26,0,0.05128205223725392,good_user,265
good_1342,16,0,0.10000000149011612,good_user,285
good_1343,18,0,0.0833333349890179,good_user,299
good_1344,25,0,0.03621621668338775,good_user,142
good_1345,21,0,0.06499252290952773,good_user,317
good_1346,21,0,0.033333334184828256,good_user,355
good_1347,29,0,0.08275862243668787,good_user,132
good_1348,25,0,0.08134640604257584,good_user,98
good_1349,17,0,0.06274509868201088,good_user,250
good_135,16,0,0.04414062574505806,good_user,100
good_1350,22,0,0.03665449199351398,good_user,340
good_1351,15,0,0.06666666766007741,good_user,282
good_1352,19,0,0.0684210540432679,good_user,280
good_1353,20,0,0.09833333566784859,good_user,74
good_1354,20,0,0.038333334028720856,good_user,207
good_1355,27,0,0.07654321138505582,good_user,36
good_1356,21,0,0.055555557211240135,good_user,153
good_1357,24,0,0.02361111156642437,good_user,198
good_1358,11,0,0.05454545468091965,good_user,131
good_1359,21,0,0.019047619331450688,good_user,45
good_136,15,0,0.06888889074325562,good_user,241
good_1360,18,0,0.08756614062521192,good_user,64
good_1361,20,0,0.06166666820645332,good_user,331
good_1362,21,0,0.014285714853377566,good_user,43
good_1363,21,0,0.04920635053089687,good_user,318
good_1364,32,0,0.07633928768336773,good_user,75
good_1365,19,0,0.06842105325899626,good_user,53
good_1366,25,0,0.08133333444595336,good_user,291
good_1367,28,0,0.05416666716337204,good_user,253
good_1368,17,0,0.05294117725947324,good_user,125
good_1369,17,0,0.02352941211532144,good_user,101
good_137,23,0,0.12484472309765608,good_user,234
good_1370,22,0,0.06709956851872531,good_user,248
good_1371,25,0,0.07241666793823243,good_user,308
good_1372,17,0,0.03353525084607741,good_user,81
good_1373,20,0,0.04047619141638279,good_user,112
good_1374,18,0,0.05617284071114327,good_user,168
good_1375,12,0,0.030555556217829388,good_user,215
good_1376,22,0,0.0621212131597779,good_user,112
good_1377,15,0,0.04000000059604645,good_user,149
good_1378,13,0,0.047785549209668085,good_user,122
good_1379,21,0,0.05714285763956252,good_user,364
good_138,17,0,0.035294118172982156,good_user,322
good_1380,21,0,0.034920635677519296,good_user,335
good_1381,13,0,0.041025642019051775,good_user,287
good_1382,20,0,0.040833333879709235,good_user,54
good_1383,16,0,0.07916666846722364,good_user,350
good_1384,18,0,0.022222222553359136,good_user,310
good_1385,25,0,0.05866666793823242,good_user,336
good_1386,21,0,0.022222223026411872,good_user,326
good_1387,18,0,0.0833333349890179,good_user,148
good_1388,19,0,0.035087719559669495,good_user,347
good_1389,19,0,0.1403508786308138,good_user,160
good_139,20,0,0.03562500029802322,good_user,191
good_1390,19,0,0.05390749754090058,good_user,265
good_1391,23,0,0.09565217469049536,good_user,54
good_1392,20,0,0.020528455078601834,good_user,345
good_1393,17,0,0.06274509955854977,good_user,250
good_1394,25,0,0.018666667342185972,good_user,105
good_1395,23,0,0.05354153980379519,good_user,172
good_1396,19,0,0.026315790257955846,good_user,301
good_1397,18,0,0.009259259535206689,good_user,327
good_1398,20,0,0.023333334177732465,good_user,319
good_1399,19,0,0.08395990101914656,good_user,161
good_14,26,0,0.04358974443032192,good_user,287
good_140,10,0,0.08666666746139526,good_user,217
good_1400,16,0,0.05000000121071935,good_user,73
good_1401,22,0,0.06666666743430225,good_user,69
good_1402,25,0,0.033333334326744075,good_user,359
good_1403,21,0,0.043650793532530464,good_user,291
good_1404,18,0,0.04629629684819116,good_user,291
good_1405,15,0,0.10000000099341075,good_user,289
good_1406,17,0,0.07165775579564712,good_user,350
good_1407,23,0,0.08157350058140962,good_user,133
good_1408,16,0,0.04166666790843009,good_user,34
good_1409,19,0,0.047368421758476054,good_user,43
good_141,19,0,0.043859650429926414,good_user,221
good_1410,21,0,0.042176871782257444,good_user,97
good_1411,17,0,0.04509804003378924,good_user,132
good_1412,20,0,0.04333333373069763,good_user,351
good_1413,15,0,0.059436153372128805,good_user,283
good_1414,18,0,0.07887731575303608,good_user,137
good_1415,22,0,0.016666667027906937,good_user,61
good_1416,18,0,0.038425926533010274,good_user,50
good_1417,12,0,0.033333333830038704,good_user,93
good_1418,17,0,0.029411765582421246,good_user,122
good_1419,15,0,0.06444444557030996,good_user,41
good_142,22,0,0.07586580142378807,good_user,233
good_1420,22,0,0.0651515166867863,good_user,340
good_1421,21,0,0.05555555650166103,good_user,214
good_1422,21,0,0.10158730333759672,good_user,308
good_1423,15,0,0.035555556416511536,good_user,296
good_1424,20,0,0.030833333730697632,good_user,40
good_1425,16,0,0.06560534657910465,good_user,211
good_1426,29,0,0.01839080504302321,good_user,266
good_1427,25,0,0.02933333396911621,good_user,288
good_1428,25,0,0.09066666781902313,good_user,268
good_1429,26,0,0.04711060168651433,good_user,314
good_143,25,0,0.05733333468437195,good_user,354
good_1430,25,0,0.02533333420753479,good_user,296
good_1431,20,0,0.06166666895151137,good_user,274
good_1432,28,0,0.04245283082127571,good_user,294
good_1433,19,0,0.03859649206462659,good_user,163
good_1434,26,0,0.04743589862034871,good_user,347
good_1435,18,0,0.02777777860562006,good_user,324
good_1436,18,0,0.03518518639935388,good_user,190
good_1437,18,0,0.05000000115897921,good_user,82
good_1438,31,0,0.020430108231882894,good_user,131
good_1439,23,0,0.03768115976582403,good_user,99
good_144,19,0,0.04408848207247884,good_user,229
good_1440,21,0,0.027652465161823087,good_user,221
good_1441,24,0,0.033333334450920425,good_user,339
good_1442,18,0,0.03888888988229963,good_user,88
good_1443,16,0,0.035416667349636555,good_user,214
good_1444,22,0,0.060606061734936455,good_user,283
good_1445,26,0,0.05641025763291579,good_user,287
good_1446,26,0,0.03333333392555897,good_user,74
good_1447,20,0,0.08213401809334754,good_user,239
good_1448,25,0,0.060000000596046446,good_user,196
good_1449,26,0,0.07820512984807675,good_user,337
good_145,28,0,0.06365914829075335,good_user,206
good_1450,23,0,0.05942029084848321,good_user,47
good_1451,17,0,0.11437908735345392,good_user,30
good_1452,21,0,0.06349206467469533,good_user,305
good_1453,19,0,0.05087719465556897,good_user,305
good_1454,21,0,0.058730160906201305,good_user,207
good_1455,15,0,0.09777778089046477,good_user,105
good_1456,22,0,0.04393939436836676,good_user,313
good_1457,22,0,0.08097643202001398,good_user,275
good_1458,13,0,0.025641026405187752,good_user,49
good_1459,15,0,0.08311111231644948,good_user,294
good_146,13,0,0.023076923993917607,good_user,310
good_1460,22,0,0.058677687563679436,good_user,338
good_1461,20,0,0.01833333373069763,good_user,110
good_1462,27,0,0.04074074162377251,good_user,89
good_1463,17,0,0.06666666795225705,good_user,360
good_1464,28,0,0.05000000101115022,good_user,157
good_1465,18,0,0.04629629684819116,good_user,95
good_1466,21,0,0.06984127170982814,good_user,209
good_1467,20,0,0.042902931198477746,good_user,87
good_1468,19,0,0.0399029498037539,good_user,72
good_1469,29,0,0.05632184034791486,good_user,189
good_147,26,0,0.0854057390242815,good_user,247
good_1470,22,0,0.03181818195364692,good_user,348
